municipio,province,candidate_distributor,confidence,source_name,source_url,source_type,review_status,notes
Cervantes,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Cervo,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Chantada,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Cospeito,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Folgoso do Courel,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Foz,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Friol,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Guitiriz,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Guntín,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Lourenzá,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Lugo,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Láncara,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Meira,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Mondoñedo,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Monforte de Lemos,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Monterroso,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Muras,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Navia de Suarna,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Negueira de Muñiz,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
O Corgo,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
O Incio,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
O Páramo,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
O Saviñao,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
O Valadouro,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
O Vicedo,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Ourol,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Outeiro de Rei,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Palas de Rei,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Pantón,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Paradela,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Pedrafita do Cebreiro,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Pol,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Portomarín,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Quiroga,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Ribadeo,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Ribas de Sil,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Ribeira de Piquín,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Riotorto,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Rábade,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Samos,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Sarria,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Sober,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Taboada,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Trabada,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Triacastela,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Vilalba,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
Viveiro,Lugo,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",regional_default,BEGASA información pública distribuidora Lugo,https://www.begasa.es/home | https://www.begasa.es/mapa-interactivo-de-la-red | https://www.xunta.gal/dog/Publicados/2025/20250225/AnuncioG0763-110225-0001_es.html,regional_distributor_public_info_and_official_public_notice,matched_regional_default_begasa_lugo,Asignación regional orientativa para Lugo: BEGASA se presenta como distribuidora y dispone de mapa público de red/incidencias; DOG/Xunta confirma actuaciones de distribución de BEGASA en ayuntamientos lucenses. No es verificación municipal individual ni afirma exclusividad total.
