dataset_id,zone_id,municipio,province,current_confidences,current_distributors,source_names,recommendation,reason,next_step
la_rioja,municipality:la_rioja::cenicero,Cenicero,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::cervera_del_rio_alhama,Cervera del Río Alhama,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::cidamon,Cidamón,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::cihuri,Cihuri,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ciruena,Cirueña,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::clavijo,Clavijo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::cordovin,Cordovín,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::corera,Corera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::cornago,Cornago,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::corporales,Corporales,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::cuzcurrita_de_rio_tiron,Cuzcurrita de Río Tirón,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::daroca_de_rioja,Daroca de Rioja,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::el_rasillo_de_cameros,El Rasillo de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::el_redal,El Redal,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::el_villar_de_arnedo,El Villar de Arnedo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::enciso,Enciso,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::entrena,Entrena,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::estollo,Estollo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ezcaray,Ezcaray,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::foncea,Foncea,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::fonzaleche,Fonzaleche,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::fuenmayor,Fuenmayor,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::galbarruli,Galbárruli,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::galilea,Galilea,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::gallinero_de_cameros,Gallinero de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::gimileo,Gimileo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::granon,Grañón,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::gravalos,Grávalos,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::haro,Haro,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::herce,Herce,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::herramelluri,Herramélluri,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::hervias,Hervías,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::hormilla,Hormilla,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::hormilleja,Hormilleja,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::hornillos_de_cameros,Hornillos de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::hornos_de_moncalvillo,Hornos de Moncalvillo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::huercanos,Huércanos,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::igea,Igea,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::jalon_de_cameros,Jalón de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::laguna_de_cameros,Laguna de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::lagunilla_del_jubera,Lagunilla del Jubera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::lardero,Lardero,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ledesma_de_la_cogolla,Ledesma de la Cogolla,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::leiva,Leiva,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::leza_de_rio_leza,Leza de Río Leza,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::logrono,Logroño,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::lumbreras_de_cameros,Lumbreras de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::mancomunidad_de_nalda_sorzano_y_viguera,"Mancomunidad de Nalda, Sorzano y Viguera",La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::manjarres,Manjarrés,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::mansilla_de_la_sierra,Mansilla de la Sierra,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::manzanares_de_rioja,Manzanares de Rioja,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::matute,Matute,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::medrano,Medrano,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::munilla,Munilla,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::murillo_de_rio_leza,Murillo de Río Leza,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::muro_de_aguas,Muro de Aguas,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::muro_en_cameros,Muro en Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::najera,Nájera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::nalda,Nalda,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::navajun,Navajún,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::navarrete,Navarrete,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::nestares,Nestares,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::nieva_de_cameros,Nieva de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ochanduri,Ochánduri,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ocon,Ocón,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ojacastro,Ojacastro,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ollauri,Ollauri,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ortigosa_de_cameros,Ortigosa de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::pazuengos,Pazuengos,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::pedroso,Pedroso,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::pinillos,Pinillos,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::pradejon,Pradejón,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::pradillo,Pradillo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::prejano,Préjano,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::quel,Quel,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::rabanera,Rabanera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ribafrecha,Ribafrecha,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::rincon_de_soto,Rincón de Soto,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::robres_del_castillo,Robres del Castillo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::rodezno,Rodezno,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::sajazarra,Sajazarra,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
